,Order,PID,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_nan,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSa,LotConfig_FRThree,LotConfig_FRTwo,LotConfig_Inside,BldgType_Duplex,BldgType_OneFam,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_OnePointFiveUnf,HouseStyle_OneStory,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_TwoPointFiveFin,HouseStyle_TwoPointFiveUnf,HouseStyle_TwoStory,RoofStyle_Gable,RoofStyle_Gambr,RoofStyle_Hip,RoofStyle_Mansa,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_TarGrv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorFirst_AsphShn,ExteriorFirst_BrkComm,ExteriorFirst_BrkFace,ExteriorFirst_CemntBd,ExteriorFirst_HdBoard,ExteriorFirst_ImStucc,ExteriorFirst_MetalSd,ExteriorFirst_Plywood,ExteriorFirst_PreCast,ExteriorFirst_Stucco,ExteriorFirst_VinylSd,ExteriorFirst_WdSdng,ExteriorFirst_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y
1113,2613,535403150,8910,4,6,6,1959,1959,4,4,3,655,655,1194,0,0,1194,0,1,1,0,3,1,3,6,1,2,539,0,0,2006,159500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1114,1084,528228465,3182,4,7,5,2007,2007,5,4,4,0,1266,1266,0,0,1266,0,0,2,0,2,1,4,6,1,2,388,100,16,2008,159895,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1115,204,903426200,12900,4,6,8,1912,2009,4,4,2,0,780,780,780,0,1560,0,0,1,1,3,1,4,7,0,0,0,344,0,2010,159900,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1116,765,904301100,10547,3,5,5,1978,1978,5,5,5,1152,1152,1152,0,0,1152,2,0,2,0,2,2,3,6,0,1,252,0,0,2009,159900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1117,1030,527359030,10400,4,6,5,1976,1976,4,4,2,0,1444,1444,0,0,1444,0,0,2,0,2,1,3,5,1,2,473,0,24,2008,159900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1118,1411,905451330,9571,4,5,6,1956,1956,4,4,4,870,1509,1509,0,0,1509,1,0,1,0,3,1,4,6,1,1,322,158,0,2008,159900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1119,2608,535402070,13400,4,5,5,1966,1966,4,4,4,516,1024,1086,0,0,1086,1,0,1,0,3,1,3,6,1,2,484,0,0,2006,159950,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1120,53,528228285,3203,4,7,5,2006,2006,5,4,4,16,1145,1145,0,0,1145,0,0,2,0,2,1,4,6,0,2,437,100,116,2010,160000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1121,166,535457010,10000,3,6,6,1962,1962,4,4,2,0,1116,1116,0,0,1116,0,0,1,1,3,1,3,5,0,2,440,0,0,2010,160000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1122,552,531475220,8250,4,6,7,1981,1981,1,1,1,0,0,964,918,0,1882,0,0,2,0,4,2,3,8,2,2,612,0,0,2009,160000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1123,922,909276200,9600,3,5,7,1940,1950,4,3,2,428,728,976,332,0,1308,1,0,1,1,2,1,3,7,2,1,256,0,70,2009,160000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1124,977,923227080,13383,3,5,5,1969,2000,4,4,2,594,1188,1404,0,0,1404,0,0,2,0,3,1,3,7,1,2,504,0,16,2009,160000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1125,1173,533217050,2160,4,7,5,1999,2000,5,4,2,510,600,624,628,0,1252,1,0,2,1,2,1,4,4,0,2,462,0,48,2008,160000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1126,1622,527158090,10147,3,6,5,1994,1994,5,4,2,186,392,924,770,0,1694,0,0,2,1,3,1,3,7,1,2,398,256,64,2007,160000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1127,1627,527163080,9556,3,7,5,1992,1993,5,4,2,0,1168,1187,0,0,1187,0,0,2,0,3,1,4,6,0,2,420,0,21,2007,160000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1128,1628,527165020,10784,3,7,5,1991,1992,5,4,2,0,384,802,670,0,1472,0,0,2,1,3,1,4,7,1,2,402,164,0,2007,160000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1129,2137,907200250,9720,4,5,7,1977,1977,4,6,4,755,995,1009,0,0,1009,0,0,2,0,3,1,3,6,1,2,576,0,0,2007,160000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1130,2846,909131125,7082,4,5,8,1916,1995,4,4,3,0,686,948,980,0,1928,0,0,2,0,5,2,3,10,0,0,0,0,0,2006,160000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1131,2924,923250060,17400,4,5,5,1977,1977,4,4,2,936,1126,1126,0,0,1126,1,0,2,0,3,1,3,5,1,2,484,295,41,2006,160000,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1132,474,528228460,3182,4,7,5,2005,2006,5,4,2,16,1145,1145,0,0,1145,0,0,2,0,2,1,4,5,1,2,397,100,16,2009,160200,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1133,226,905107110,7424,3,5,5,1978,1978,5,4,4,1319,1319,1373,0,0,1373,1,0,1,0,3,1,3,5,2,2,591,0,0,2010,160250,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1134,1496,908152110,7200,4,6,7,1976,2001,4,4,4,288,684,684,714,0,1398,0,0,1,1,3,1,3,6,1,2,440,0,0,2008,160500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1135,1592,923203140,4500,4,6,5,1997,1997,6,4,2,864,1189,1189,0,0,1189,1,0,2,0,2,1,3,4,0,2,392,0,122,2008,160500,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1136,2717,905107300,7176,3,6,6,1978,1978,4,5,5,794,960,1040,0,0,1040,1,0,1,0,3,1,3,6,1,2,616,131,0,2006,160500,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1137,339,924100050,10544,3,5,5,1969,1969,4,4,4,476,864,864,615,0,1479,0,0,2,0,5,1,3,8,0,1,275,287,0,2010,161000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1138,1024,527325240,13068,4,6,5,1976,1976,5,4,2,890,1211,1211,0,0,1211,1,0,2,0,3,1,4,6,1,2,461,0,0,2008,161000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1139,1316,902306130,9600,4,7,9,1928,2005,4,4,2,141,689,689,689,0,1378,0,0,2,0,3,1,4,7,1,2,360,0,0,2008,161000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1140,1358,903427090,5100,4,8,7,1925,1996,4,4,2,0,588,833,833,0,1666,0,0,1,0,3,1,4,7,1,1,228,192,63,2008,161000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1141,1892,534401200,9200,4,6,5,1965,1965,4,4,5,494,1042,1042,0,0,1042,0,0,2,0,3,1,3,5,0,2,440,192,0,2007,161000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1142,2037,903457040,10320,4,6,5,1915,1950,4,3,2,375,1138,1138,1042,0,2180,0,0,1,1,3,1,3,7,1,2,720,0,0,2007,161000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1143,2559,534455080,9600,4,5,6,1961,1990,4,4,3,915,1251,1433,0,0,1433,1,0,1,0,3,1,3,7,1,2,441,144,0,2006,161000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1144,782,905229040,11250,4,4,5,1957,1989,4,4,4,0,1104,1104,684,0,1788,1,0,1,0,5,1,3,8,2,1,304,120,0,2009,161500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1145,1620,527110130,8872,3,6,5,1997,1997,5,4,2,0,384,754,630,0,1384,0,0,2,1,3,1,3,7,1,2,390,0,0,2007,161500,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1146,160,535401080,9830,3,5,7,1959,2006,4,4,2,72,1063,1287,0,0,1287,1,0,1,0,3,1,4,7,1,2,576,364,17,2010,162000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1147,551,531453100,10274,3,6,7,1986,1986,5,4,2,331,676,698,702,0,1400,0,0,2,1,3,1,3,6,0,2,465,0,48,2009,162000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1148,585,534128100,12936,3,6,6,1972,1972,4,5,2,593,723,735,660,0,1395,0,1,1,1,3,1,3,6,1,2,497,294,116,2009,162000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1149,972,923203110,4500,4,6,5,1998,1998,6,4,2,866,1204,1204,0,0,1204,1,0,2,0,2,1,3,5,0,2,412,0,247,2009,162000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1150,300,909455040,3907,3,8,5,1989,1989,5,4,4,76,1191,1191,0,0,1191,0,0,2,0,2,1,4,5,1,2,531,112,81,2010,162500,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1151,1182,533251120,11120,3,6,6,1984,1984,5,4,2,660,1232,1232,0,0,1232,0,0,2,0,3,1,3,6,0,2,516,0,0,2008,162500,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1152,1354,903401030,9144,4,6,4,1915,2004,4,4,2,0,810,1170,546,0,1716,0,0,2,0,4,1,4,8,0,2,672,0,195,2008,162500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1153,1345,903232090,6240,4,5,7,1930,1992,4,4,2,0,1078,1128,445,0,1573,0,0,2,0,3,1,3,8,1,2,360,0,0,2008,162900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1154,2357,527376110,10140,4,7,5,1976,1976,5,4,2,194,832,832,832,0,1664,0,0,2,1,4,1,3,8,1,2,528,0,28,2006,162900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1155,227,905107250,11227,4,5,5,1968,1968,4,5,2,267,720,720,720,0,1440,0,0,1,1,4,1,3,7,2,2,480,192,38,2010,163000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1156,669,535402270,11500,3,6,4,1967,1967,4,3,2,872,1040,1040,0,0,1040,1,0,1,0,3,1,3,6,1,2,480,0,0,2009,163000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1157,1141,531382110,8480,3,6,5,1993,1994,5,4,2,602,886,886,794,0,1680,0,1,2,1,3,1,4,7,0,2,474,144,96,2008,163000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1158,1317,902326060,10800,4,6,7,1905,2000,3,4,2,0,482,1221,691,0,1912,0,0,2,0,3,2,3,7,1,2,672,0,25,2008,163000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,1450,907202240,14330,3,5,6,1975,2001,4,4,2,88,864,1558,0,0,1558,1,0,2,0,2,1,3,5,0,2,440,140,0,2008,163000,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1160,2660,902325050,10800,4,7,7,1914,1970,5,4,3,390,880,880,888,0,1768,0,0,1,1,2,1,3,6,2,2,320,0,341,2006,163000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1161,924,909277100,13360,3,5,7,1921,2006,5,4,2,713,876,964,0,0,964,1,0,1,0,2,1,3,5,0,2,432,0,0,2009,163500,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1162,1629,527165100,9125,3,7,5,1992,1992,5,4,2,0,384,812,670,0,1482,0,0,2,1,3,1,4,7,1,2,392,100,25,2007,163900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1163,1867,534127260,11700,4,6,5,1968,1968,5,4,2,910,1295,1295,0,0,1295,1,0,1,1,3,1,3,6,0,2,528,0,194,2007,164000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1164,2206,909254130,7128,4,7,5,1941,1950,4,4,2,364,918,918,728,0,1646,0,0,2,0,4,1,3,7,2,1,240,0,0,2007,164000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1165,2727,905202210,13050,4,5,6,1963,1963,5,4,4,104,1000,1000,0,0,1000,1,0,1,0,1,1,3,4,2,2,575,238,0,2006,164000,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1166,2906,923203090,4500,4,6,5,1998,1998,6,4,2,897,1216,1216,0,0,1216,1,0,2,0,2,1,3,5,0,2,402,0,125,2006,164000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1167,1335,903226060,6000,4,6,7,1940,1989,4,4,2,521,981,1014,658,0,1672,0,0,1,1,3,1,4,6,1,1,240,0,11,2008,164900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1168,391,527376100,10140,4,6,5,1974,1974,5,4,2,0,1064,1350,0,0,1350,0,0,2,0,3,1,3,7,1,2,478,0,0,2009,165000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1169,778,905200260,15400,4,5,5,1961,1961,4,5,2,0,552,904,611,259,1774,0,0,2,0,4,1,3,8,1,1,384,290,40,2009,165000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1170,780,905225090,15584,4,5,5,1956,1956,4,4,3,0,825,2071,0,0,2071,0,1,1,1,4,1,3,9,1,1,336,131,28,2009,165000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1171,973,923203190,4500,4,6,5,1999,1999,6,4,2,883,1224,1224,0,0,1224,1,0,2,0,2,1,3,5,0,2,402,0,304,2009,165000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1172,994,527106050,8139,4,6,5,1995,1996,5,4,2,476,680,680,790,0,1470,0,0,2,1,3,1,3,7,1,2,420,192,49,2008,165000,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1173,1163,533212050,3180,4,6,5,2005,2005,5,4,2,390,600,600,600,0,1200,1,0,2,1,2,1,4,5,0,2,480,0,166,2008,165000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1174,1233,535105090,9150,3,6,5,1962,1962,5,4,5,371,1099,1431,0,0,1431,0,1,1,0,3,1,3,6,1,1,296,64,110,2008,165000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1175,2024,903401070,8850,4,6,7,1920,1950,4,4,2,0,768,752,624,0,1376,0,0,1,0,3,1,4,7,0,2,576,0,54,2007,165000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1176,2053,905102010,14149,3,5,8,1964,2001,4,4,5,68,980,1020,0,0,1020,0,1,2,0,3,1,3,5,1,2,528,0,0,2007,165000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1177,2197,909250150,10592,4,6,7,1923,1996,4,3,2,0,602,900,602,0,1502,0,0,1,1,3,1,4,7,2,1,180,96,0,2007,165000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1178,2513,533223080,2651,4,7,5,2000,2000,5,4,2,641,673,673,709,0,1382,1,0,2,1,3,1,4,6,0,2,490,153,50,2006,165000,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1179,2518,533252020,11250,3,6,6,1977,1977,5,4,2,767,1208,1208,0,0,1208,1,0,1,1,3,1,3,6,1,2,546,198,42,2006,165000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
