Order,PID,LotArea,Street,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExteriorFirst,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,Heating,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice
2773,907135230,13568,Pave,IR2,Lvl,CulDSa,OneFam,OneStory,5,5,1995,1995,Gable,CompShg,VinylSd,PConc,Gd,TA,No,716,990,GasA,Y,990,0,0,990,0,1,1,0,3,1,TA,5,0,Attchd,2,576,224,0,2006,156000
951,914475010,9750,Pave,Reg,Lvl,Inside,OneFam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,CBlock,TA,TA,Av,767,902,GasA,Y,926,0,0,926,1,0,1,0,2,1,TA,5,1,Attchd,1,351,319,0,2009,156450
632,535152230,8400,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,3,1957,1957,Hip,CompShg,BrkFace,CBlock,TA,TA,No,189,1478,GasA,Y,1478,0,0,1478,1,0,1,1,3,1,TA,6,2,Attchd,2,442,114,0,2009,156500
1967,535457020,8000,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,5,1960,1960,Hip,CompShg,BrkFace,CBlock,TA,TA,No,1098,1377,GasA,Y,1377,0,0,1377,1,0,1,0,3,1,TA,6,2,Attchd,1,351,0,0,2007,156500
2640,902104020,9600,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,8,1900,2004,Gable,CompShg,WdSdng,BrkTil,TA,TA,No,381,780,GasA,Y,940,476,0,1416,0,1,1,0,3,1,Gd,7,0,Detchd,2,400,0,24,2006,156500
2718,905108090,9662,Pave,IR1,Lvl,Inside,Duplex,OneStory,5,4,1977,1977,Gable,CompShg,Plywood,CBlock,Gd,TA,No,0,1967,GasA,Y,1967,0,0,1967,0,0,2,0,6,2,TA,10,0,Attchd,2,580,170,0,2006,156500
343,526351100,10200,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,5,1974,1974,Hip,CompShg,Plywood,CBlock,TA,TA,No,844,1434,GasA,Y,1434,0,0,1434,1,0,2,0,4,1,TA,7,1,Attchd,2,528,80,21,2009,157000
1032,527378020,10000,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1973,2000,Gable,CompShg,HdBoard,CBlock,Gd,TA,No,1084,1176,GasA,Y,1178,0,0,1178,0,1,1,1,3,1,Gd,5,1,Attchd,2,439,224,0,2008,157000
1264,535426260,10920,Pave,IR1,Lvl,Corner,OneFam,OneStory,6,5,1960,1960,Hip,CompShg,MetalSd,CBlock,TA,TA,No,733,1253,GasA,Y,1253,0,0,1253,1,0,1,1,2,1,TA,5,1,Attchd,1,352,0,213,2008,157000
1338,903228040,6000,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,7,1937,2000,Gable,CompShg,WdSdng,BrkTil,TA,TA,No,201,825,GasA,Y,825,672,0,1497,0,0,2,0,3,1,TA,5,0,Detchd,1,672,272,0,2008,157000
2179,908152280,7024,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,5,2005,2006,Gable,CompShg,VinylSd,PConc,Ex,Gd,No,980,1090,GasA,Y,1090,0,0,1090,1,0,1,1,2,1,TA,5,0,Attchd,2,450,0,49,2007,157000
2296,923230010,8286,Pave,IR1,Lvl,Corner,OneFam,TwoStory,5,7,1977,1977,Gable,CompShg,Plywood,PConc,Gd,TA,No,531,716,GasA,Y,716,716,0,1432,1,0,1,1,3,1,TA,6,1,Attchd,2,531,0,136,2007,157000
2665,902329090,7200,Pave,Reg,Lvl,Corner,OneFam,TwoStory,7,7,1920,1950,Hip,CompShg,WdSdng,BrkTil,Fa,TA,No,0,596,GasA,Y,998,764,0,1762,1,0,1,1,4,1,Gd,8,0,Detchd,2,576,36,0,2006,157000
2705,904302030,5500,Pave,Reg,Lvl,Inside,OneFam,OneStory,7,5,2004,2004,Shed,CompShg,VinylSd,PConc,Gd,Gd,Mn,510,1073,GasA,Y,1073,0,0,1073,1,0,2,0,2,1,TA,4,0,Detchd,1,246,0,120,2006,157000
2719,905108120,8235,Pave,Reg,Lvl,Inside,Duplex,OneStory,5,4,1977,1977,Gable,CompShg,Plywood,CBlock,TA,TA,No,483,1949,GasA,Y,1949,0,0,1949,0,0,2,0,6,2,TA,10,0,Attchd,2,586,32,0,2006,157000
2871,909428110,15750,Pave,Reg,Lvl,Corner,2fmCon,OneStory,5,5,1953,1953,Hip,CompShg,MetalSd,CBlock,TA,TA,Mn,841,1165,GasA,Y,1336,0,0,1336,1,0,1,0,2,1,TA,5,2,Attchd,1,375,0,0,2006,157000
674,535425070,17600,Pave,IR1,Lvl,Inside,OneFam,OneStory,6,5,1960,1960,Gable,CompShg,WdSdng,CBlock,TA,TA,No,1270,1478,GasA,Y,1478,0,0,1478,1,0,2,0,3,1,TA,6,2,Attchd,2,498,0,40,2009,157500
1286,902102060,10440,Pave,Reg,Lvl,Inside,OneFam,TwoStory,5,8,1904,2002,Gable,CompShg,MetalSd,PConc,TA,TA,No,0,650,GasA,Y,958,581,0,1539,0,0,2,0,3,1,Gd,8,1,Detchd,2,686,70,78,2008,157500
1379,905103030,13014,Pave,Reg,Lvl,Inside,OneFam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,CBlock,TA,TA,Av,528,1008,GasA,Y,1096,0,0,1096,1,0,1,0,3,1,TA,6,1,Attchd,2,484,168,0,2008,157500
2307,526302040,10533,Pave,IR1,Lvl,Inside,OneFam,OneStory,6,6,1956,1956,Hip,CompShg,VinylSd,CBlock,TA,TA,No,773,1008,GasA,Y,1024,0,0,1024,1,0,1,0,2,1,Gd,5,2,Attchd,1,313,0,0,2006,157500
2548,534403440,9350,Pave,Reg,Lvl,Inside,OneFam,TwoStory,5,6,1964,1964,Gable,CompShg,HdBoard,CBlock,TA,TA,No,360,720,GasA,Y,720,720,0,1440,0,0,1,1,4,1,TA,7,1,Attchd,2,480,0,32,2006,157500
2783,907201160,8340,Pave,IR1,Lvl,Inside,OneFam,TwoStory,6,6,1977,1977,Gable,CompShg,HdBoard,CBlock,Gd,TA,Av,509,675,GasA,Y,686,702,0,1388,0,0,1,1,3,1,TA,6,0,Attchd,1,317,406,36,2006,157500
335,923251080,26142,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,5,7,1962,1962,Gable,CompShg,HdBoard,CBlock,TA,TA,No,593,1188,GasA,Y,1188,0,0,1188,0,0,1,0,3,1,TA,6,0,Attchd,1,312,261,39,2010,157900
224,905106140,9364,Pave,Reg,Lvl,Corner,OneFam,TwoStory,6,7,1969,1969,Gable,CompShg,HdBoard,CBlock,TA,TA,No,371,663,GasA,Y,663,689,0,1352,0,0,1,1,4,1,TA,7,0,Attchd,1,299,379,36,2010,158000
390,527375210,11050,Pave,IR1,Lvl,Corner,OneFam,OneStory,7,5,1975,1975,Gable,CompShg,Plywood,CBlock,TA,TA,No,636,1176,GasA,Y,1193,0,0,1193,0,0,2,0,3,1,TA,5,1,Attchd,2,506,40,0,2009,158000
611,534403370,12095,Pave,IR1,Lvl,Corner,OneFam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,CBlock,TA,TA,Gd,564,1127,GasA,Y,1445,0,0,1445,0,0,1,1,3,1,TA,7,1,Attchd,2,645,180,0,2009,158000
930,909426090,15600,Pave,Reg,Bnk,Inside,OneFam,OnePointFiveFin,5,7,1949,2005,Gable,CompShg,BrkComm,BrkTil,TA,TA,No,312,1067,GasW,N,986,537,0,1523,1,0,2,0,3,1,Fa,7,1,Attchd,1,295,0,0,2009,158000
1447,907202010,12250,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,6,1978,1978,Gable,CompShg,HdBoard,CBlock,Gd,TA,Mn,781,864,GasA,Y,1174,0,0,1174,1,0,1,0,3,1,TA,5,0,Attchd,2,528,211,0,2008,158000
2539,534202180,9600,Pave,Reg,Lvl,Inside,OneFam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,PConc,TA,TA,Av,602,1141,GasA,Y,1141,0,0,1141,1,0,1,0,3,1,TA,6,0,Attchd,1,568,0,78,2006,158000
2713,905106210,11553,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,5,1968,1968,Hip,CompShg,Plywood,CBlock,TA,TA,No,673,1051,GasA,Y,1159,0,0,1159,0,0,1,1,3,1,TA,7,1,Attchd,1,336,466,0,2006,158000
2050,905100080,11235,Pave,Reg,Lvl,Inside,OneFam,SFoyer,5,5,1964,1980,Gable,CompShg,HdBoard,CBlock,Gd,TA,Av,785,1420,GasA,Y,1452,0,0,1452,1,0,1,0,2,1,TA,6,1,Detchd,2,572,92,0,2007,158450
1913,535105110,9600,Pave,IR1,Lvl,Inside,OneFam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,CBlock,TA,TA,Av,600,1218,GasA,Y,1254,0,0,1254,1,0,1,0,3,1,TA,6,1,Attchd,2,525,0,0,2007,158500
257,907125090,11105,Pave,Reg,Lvl,Corner,OneFam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,PConc,Gd,Fa,Av,870,870,GasA,Y,965,0,0,965,1,0,1,0,2,1,TA,4,0,Attchd,2,580,71,0,2010,159000
534,531363010,9605,Pave,Reg,Lvl,Corner,OneFam,OneStory,7,6,2007,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,No,0,1218,GasA,Y,1218,0,0,1218,0,0,1,1,3,1,Gd,6,0,Detchd,2,576,0,178,2009,159000
625,535105100,9500,Pave,IR1,Lvl,Inside,OneFam,OneStory,6,5,1963,1963,Gable,CompShg,Plywood,CBlock,Gd,TA,No,609,1394,GasA,Y,1394,0,0,1394,1,0,1,1,3,1,TA,6,2,Attchd,2,514,0,76,2009,159000
1271,535453020,8000,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1959,1959,Gable,CompShg,BrkFace,PConc,TA,TA,No,476,1256,GasA,Y,1256,0,0,1256,1,0,1,1,3,1,Gd,6,0,Attchd,1,311,0,240,2008,159000
2610,535402220,9786,Pave,IR1,Bnk,Inside,OneFam,OnePointFiveFin,6,7,1962,1981,Gable,CompShg,WdSdng,CBlock,TA,TA,No,600,912,GasA,Y,1085,649,0,1734,0,0,1,1,3,1,Gd,7,1,Attchd,2,440,0,0,2006,159000
148,535179020,10032,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,5,1959,1959,Gable,CompShg,WdSdng,CBlock,TA,TA,No,734,1244,GasA,Y,1580,0,0,1580,1,0,1,1,3,1,TA,6,2,Attchd,2,440,0,28,2010,159500
889,908151050,7950,Pave,IR1,Bnk,Corner,OneFam,TwoStory,6,6,1977,1977,Hip,CompShg,HdBoard,CBlock,TA,TA,No,535,690,GasA,Y,698,728,0,1426,0,0,1,1,3,1,TA,6,0,Attchd,2,440,252,0,2009,159500
2002,902408080,10800,Pave,Reg,Bnk,Inside,OneFam,TwoStory,7,8,1890,1998,Gable,CompShg,WdSdng,BrkTil,TA,TA,No,0,718,GasA,Y,1576,978,0,2554,0,0,1,1,3,1,TA,8,0,Detchd,2,704,0,48,2007,159500
2613,535403150,8910,Pave,Reg,Lvl,Corner,OneFam,OneStory,6,6,1959,1959,Hip,CompShg,BrkFace,CBlock,TA,TA,Mn,655,655,GasA,Y,1194,0,0,1194,0,1,1,0,3,1,TA,6,1,BuiltIn,2,539,0,0,2006,159500
1084,528228465,3182,Pave,Reg,Lvl,Inside,OneFam,OneStory,7,5,2007,2007,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,0,1266,GasA,Y,1266,0,0,1266,0,0,2,0,2,1,Gd,6,1,Attchd,2,388,100,16,2008,159895
204,903426200,12900,Pave,Reg,Lvl,Inside,OneFam,TwoStory,6,8,1912,2009,Gable,CompShg,WdSdng,PConc,TA,TA,No,0,780,GasA,Y,780,780,0,1560,0,0,1,1,3,1,Gd,7,0,NA,0,0,344,0,2010,159900
765,904301100,10547,Pave,IR1,Lvl,Inside,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,PConc,Gd,Gd,Gd,1152,1152,GasA,Y,1152,0,0,1152,2,0,2,0,2,2,TA,6,0,Detchd,1,252,0,0,2009,159900
1030,527359030,10400,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,5,1976,1976,Gable,CompShg,HdBoard,CBlock,TA,TA,No,0,1444,GasA,Y,1444,0,0,1444,0,0,2,0,2,1,TA,5,1,Attchd,2,473,0,24,2008,159900
1411,905451330,9571,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1956,1956,Hip,CompShg,WdSdng,CBlock,TA,TA,Av,870,1509,GasA,Y,1509,0,0,1509,1,0,1,0,3,1,Gd,6,1,Attchd,1,322,158,0,2008,159900
2608,535402070,13400,Pave,Reg,Lvl,Inside,OneFam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,CBlock,TA,TA,Av,516,1024,GasA,Y,1086,0,0,1086,1,0,1,0,3,1,TA,6,1,Attchd,2,484,0,0,2006,159950
53,528228285,3203,Pave,Reg,Lvl,Inside,TwnhsE,OneStory,7,5,2006,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,16,1145,GasA,Y,1145,0,0,1145,0,0,2,0,2,1,Gd,6,0,Attchd,2,437,100,116,2010,160000
166,535457010,10000,Pave,IR1,Lvl,Corner,OneFam,OneStory,6,6,1962,1962,Hip,CompShg,WdSdng,CBlock,TA,TA,No,0,1116,GasA,Y,1116,0,0,1116,0,0,1,1,3,1,TA,5,0,Attchd,2,440,0,0,2010,160000
552,531475220,8250,Pave,Reg,Lvl,Inside,Duplex,TwoStory,6,7,1981,1981,Gable,CompShg,WdSdng,Slab,NA,NA,NA,0,0,GasA,Y,964,918,0,1882,0,0,2,0,4,2,TA,8,2,Attchd,2,612,0,0,2009,160000
922,909276200,9600,Pave,IR1,HLS,Inside,OneFam,OnePointFiveFin,5,7,1940,1950,Gable,CompShg,MetalSd,BrkTil,TA,Fa,No,428,728,GasA,Y,976,332,0,1308,1,0,1,1,2,1,TA,7,2,Detchd,1,256,0,70,2009,160000
977,923227080,13383,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,5,1969,2000,Hip,CompShg,HdBoard,CBlock,TA,TA,No,594,1188,GasA,Y,1404,0,0,1404,0,0,2,0,3,1,TA,7,1,Attchd,2,504,0,16,2009,160000
1173,533217050,2160,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,7,5,1999,2000,Gable,CompShg,MetalSd,PConc,Gd,TA,No,510,600,GasA,Y,624,628,0,1252,1,0,2,1,2,1,Gd,4,0,Detchd,2,462,0,48,2008,160000
1622,527158090,10147,Pave,IR1,Lvl,CulDSa,OneFam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,PConc,Gd,TA,No,186,392,GasA,Y,924,770,0,1694,0,0,2,1,3,1,TA,7,1,BuiltIn,2,398,256,64,2007,160000
1627,527163080,9556,Pave,IR1,Lvl,Corner,OneFam,OneStory,7,5,1992,1993,Gable,CompShg,HdBoard,PConc,Gd,TA,No,0,1168,GasA,Y,1187,0,0,1187,0,0,2,0,3,1,Gd,6,0,Attchd,2,420,0,21,2007,160000
1628,527165020,10784,Pave,IR1,Lvl,FRTwo,OneFam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,PConc,Gd,TA,No,0,384,GasA,Y,802,670,0,1472,0,0,2,1,3,1,Gd,7,1,Attchd,2,402,164,0,2007,160000
2137,907200250,9720,Pave,Reg,Lvl,Inside,OneFam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,CBlock,TA,Ex,Av,755,995,GasA,Y,1009,0,0,1009,0,0,2,0,3,1,TA,6,1,Detchd,2,576,0,0,2007,160000
2846,909131125,7082,Pave,Reg,Lvl,Inside,2fmCon,TwoStory,5,8,1916,1995,Gable,CompShg,VinylSd,PConc,TA,TA,Mn,0,686,GasA,Y,948,980,0,1928,0,0,2,0,5,2,TA,10,0,NA,0,0,0,0,2006,160000
2924,923250060,17400,Pave,Reg,Low,Inside,OneFam,OneStory,5,5,1977,1977,Gable,CompShg,BrkFace,CBlock,TA,TA,No,936,1126,GasA,Y,1126,0,0,1126,1,0,2,0,3,1,TA,5,1,Attchd,2,484,295,41,2006,160000
474,528228460,3182,Pave,Reg,Lvl,Inside,TwnhsE,OneStory,7,5,2005,2006,Gable,CompShg,VinylSd,PConc,Gd,TA,No,16,1145,GasA,Y,1145,0,0,1145,0,0,2,0,2,1,Gd,5,1,Attchd,2,397,100,16,2009,160200
226,905107110,7424,Pave,IR1,Lvl,Inside,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,CBlock,Gd,TA,Av,1319,1319,GasA,Y,1373,0,0,1373,1,0,1,0,3,1,TA,5,2,Attchd,2,591,0,0,2010,160250
1496,908152110,7200,Pave,Reg,Lvl,Inside,OneFam,TwoStory,6,7,1976,2001,Hip,CompShg,Plywood,CBlock,TA,TA,Av,288,684,GasA,Y,684,714,0,1398,0,0,1,1,3,1,TA,6,1,Attchd,2,440,0,0,2008,160500
1592,923203140,4500,Pave,Reg,Lvl,FRTwo,TwnhsE,OneStory,6,5,1997,1997,Hip,CompShg,VinylSd,PConc,Ex,TA,No,864,1189,GasA,Y,1189,0,0,1189,1,0,2,0,2,1,TA,4,0,Attchd,2,392,0,122,2008,160500
2717,905107300,7176,Pave,IR1,Lvl,CulDSa,OneFam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,CBlock,TA,Gd,Gd,794,960,GasA,Y,1040,0,0,1040,1,0,1,0,3,1,TA,6,1,Detchd,2,616,131,0,2006,160500
339,924100050,10544,Pave,IR1,Lvl,Inside,OneFam,OnePointFiveFin,5,5,1969,1969,Gable,CompShg,HdBoard,CBlock,TA,TA,Av,476,864,GasA,Y,864,615,0,1479,0,0,2,0,5,1,TA,8,0,Attchd,1,275,287,0,2010,161000
1024,527325240,13068,Pave,Reg,Lvl,Corner,OneFam,OneStory,6,5,1976,1976,Hip,CompShg,HdBoard,PConc,Gd,TA,No,890,1211,GasA,Y,1211,0,0,1211,1,0,2,0,3,1,Gd,6,1,Attchd,2,461,0,0,2008,161000
1316,902306130,9600,Pave,Reg,Lvl,Inside,OneFam,TwoStory,7,9,1928,2005,Gambr,CompShg,MetalSd,BrkTil,TA,TA,No,141,689,GasA,Y,689,689,0,1378,0,0,2,0,3,1,Gd,7,1,Detchd,2,360,0,0,2008,161000
1358,903427090,5100,Pave,Reg,Lvl,Inside,OneFam,TwoStory,8,7,1925,1996,Hip,CompShg,Stucco,PConc,TA,TA,No,0,588,GasA,Y,833,833,0,1666,0,0,1,0,3,1,Gd,7,1,Detchd,1,228,192,63,2008,161000
1892,534401200,9200,Pave,Reg,Lvl,Inside,OneFam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,CBlock,TA,TA,Gd,494,1042,GasA,Y,1042,0,0,1042,0,0,2,0,3,1,TA,5,0,Attchd,2,440,192,0,2007,161000
2037,903457040,10320,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,5,1915,1950,Gable,CompShg,MetalSd,CBlock,TA,Fa,No,375,1138,GasA,Y,1138,1042,0,2180,0,0,1,1,3,1,TA,7,1,Detchd,2,720,0,0,2007,161000
2559,534455080,9600,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1961,1990,Gable,CompShg,WdShing,CBlock,TA,TA,Mn,915,1251,GasA,Y,1433,0,0,1433,1,0,1,0,3,1,TA,7,1,Attchd,2,441,144,0,2006,161000
782,905229040,11250,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,4,5,1957,1989,Gable,CompShg,WdSdng,CBlock,TA,TA,Av,0,1104,GasA,Y,1104,684,0,1788,1,0,1,0,5,1,TA,8,2,Attchd,1,304,120,0,2009,161500
1620,527110130,8872,Pave,IR1,HLS,Inside,OneFam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,PConc,Gd,TA,No,0,384,GasA,Y,754,630,0,1384,0,0,2,1,3,1,TA,7,1,BuiltIn,2,390,0,0,2007,161500
160,535401080,9830,Pave,IR1,Lvl,Corner,OneFam,OneStory,5,7,1959,2006,Gable,CompShg,WdSdng,CBlock,TA,TA,No,72,1063,GasA,Y,1287,0,0,1287,1,0,1,0,3,1,Gd,7,1,Detchd,2,576,364,17,2010,162000
551,531453100,10274,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,6,7,1986,1986,Gable,CompShg,VinylSd,CBlock,Gd,TA,No,331,676,GasA,Y,698,702,0,1400,0,0,2,1,3,1,TA,6,0,Attchd,2,465,0,48,2009,162000
585,534128100,12936,Pave,IR1,Lvl,CulDSa,OneFam,TwoStory,6,6,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,Gd,No,593,723,GasA,Y,735,660,0,1395,0,1,1,1,3,1,TA,6,1,Attchd,2,497,294,116,2009,162000
972,923203110,4500,Pave,Reg,Lvl,FRTwo,TwnhsE,OneStory,6,5,1998,1998,Hip,CompShg,VinylSd,PConc,Ex,TA,No,866,1204,GasA,Y,1204,0,0,1204,1,0,2,0,2,1,TA,5,0,Attchd,2,412,0,247,2009,162000
300,909455040,3907,Pave,IR1,HLS,Inside,TwnhsE,OneStory,8,5,1989,1989,Gable,CompShg,HdBoard,CBlock,Gd,TA,Av,76,1191,GasA,Y,1191,0,0,1191,0,0,2,0,2,1,Gd,5,1,Attchd,2,531,112,81,2010,162500
1182,533251120,11120,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,6,6,1984,1984,Gable,CompShg,Plywood,PConc,Gd,TA,No,660,1232,GasA,Y,1232,0,0,1232,0,0,2,0,3,1,TA,6,0,Attchd,2,516,0,0,2008,162500
1354,903401030,9144,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,4,1915,2004,Gable,CompShg,VinylSd,BrkTil,TA,TA,No,0,810,GasA,Y,1170,546,0,1716,0,0,2,0,4,1,Gd,8,0,Detchd,2,672,0,195,2008,162500
1345,903232090,6240,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,7,1930,1992,Gable,CompShg,MetalSd,PConc,TA,TA,No,0,1078,GasA,Y,1128,445,0,1573,0,0,2,0,3,1,TA,8,1,Detchd,2,360,0,0,2008,162900
2357,527376110,10140,Pave,Reg,Lvl,Inside,OneFam,TwoStory,7,5,1976,1976,Gable,CompShg,HdBoard,PConc,Gd,TA,No,194,832,GasA,Y,832,832,0,1664,0,0,2,1,4,1,TA,8,1,Attchd,2,528,0,28,2006,162900
227,905107250,11227,Pave,Reg,Lvl,Inside,OneFam,TwoStory,5,5,1968,1968,Gable,CompShg,HdBoard,CBlock,TA,Gd,No,267,720,GasA,Y,720,720,0,1440,0,0,1,1,4,1,TA,7,2,Attchd,2,480,192,38,2010,163000
669,535402270,11500,Pave,IR1,Lvl,Inside,OneFam,OneStory,6,4,1967,1967,Gable,CompShg,HdBoard,CBlock,TA,Fa,No,872,1040,GasA,Y,1040,0,0,1040,1,0,1,0,3,1,TA,6,1,Attchd,2,480,0,0,2009,163000
1141,531382110,8480,Pave,IR1,Lvl,Inside,OneFam,TwoStory,6,5,1993,1994,Gable,CompShg,HdBoard,PConc,Gd,TA,No,602,886,GasA,Y,886,794,0,1680,0,1,2,1,3,1,Gd,7,0,Attchd,2,474,144,96,2008,163000
1317,902326060,10800,Pave,Reg,Lvl,Inside,2fmCon,OnePointFiveFin,6,7,1905,2000,Gable,CompShg,WdSdng,BrkTil,Fa,TA,No,0,482,GasA,N,1221,691,0,1912,0,0,2,0,3,2,TA,7,1,Detchd,2,672,0,25,2008,163000
1450,907202240,14330,Pave,IR1,Lvl,CulDSa,OneFam,OneStory,5,6,1975,2001,Gable,CompShg,Plywood,CBlock,TA,TA,No,88,864,GasA,Y,1558,0,0,1558,1,0,2,0,2,1,TA,5,0,Attchd,2,440,140,0,2008,163000
2660,902325050,10800,Pave,Reg,Lvl,Inside,OneFam,TwoPointFiveUnf,7,7,1914,1970,Gable,CompShg,WdSdng,BrkTil,Gd,TA,Mn,390,880,GasW,N,880,888,0,1768,0,0,1,1,2,1,TA,6,2,Detchd,2,320,0,341,2006,163000
924,909277100,13360,Pave,IR1,HLS,Inside,OneFam,OneStory,5,7,1921,2006,Gable,CompShg,WdSdng,BrkTil,Gd,TA,No,713,876,GasA,Y,964,0,0,964,1,0,1,0,2,1,TA,5,0,Detchd,2,432,0,0,2009,163500
1629,527165100,9125,Pave,IR1,Lvl,Inside,OneFam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,PConc,Gd,TA,No,0,384,GasA,Y,812,670,0,1482,0,0,2,1,3,1,Gd,7,1,Attchd,2,392,100,25,2007,163900
1867,534127260,11700,Pave,Reg,Lvl,Corner,OneFam,OneStory,6,5,1968,1968,Gable,CompShg,HdBoard,PConc,Gd,TA,No,910,1295,GasA,Y,1295,0,0,1295,1,0,1,1,3,1,TA,6,0,Attchd,2,528,0,194,2007,164000
2206,909254130,7128,Pave,Reg,Lvl,Inside,OneFam,TwoPointFiveUnf,7,5,1941,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,364,918,GasA,Y,918,728,0,1646,0,0,2,0,4,1,TA,7,2,Detchd,1,240,0,0,2007,164000
2727,905202210,13050,Pave,Reg,Low,Inside,OneFam,OneStory,5,6,1963,1963,Flat,TarGrv,WdShing,CBlock,Gd,TA,Av,104,1000,GasA,Y,1000,0,0,1000,1,0,1,0,1,1,TA,4,2,Attchd,2,575,238,0,2006,164000
2906,923203090,4500,Pave,Reg,Lvl,FRTwo,Twnhs,OneStory,6,5,1998,1998,Hip,CompShg,VinylSd,PConc,Ex,TA,No,897,1216,GasA,Y,1216,0,0,1216,1,0,2,0,2,1,TA,5,0,Attchd,2,402,0,125,2006,164000
1335,903226060,6000,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,7,1940,1989,Gable,CompShg,WdSdng,CBlock,TA,TA,No,521,981,GasA,Y,1014,658,0,1672,0,0,1,1,3,1,Gd,6,1,Detchd,1,240,0,11,2008,164900
391,527376100,10140,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,5,1974,1974,Hip,CompShg,HdBoard,CBlock,Gd,TA,No,0,1064,GasA,Y,1350,0,0,1350,0,0,2,0,3,1,TA,7,1,Attchd,2,478,0,0,2009,165000
778,905200260,15400,Pave,Reg,Lvl,Inside,OneFam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,CBlock,TA,Gd,No,0,552,GasA,Y,904,611,259,1774,0,0,2,0,4,1,TA,8,1,Attchd,1,384,290,40,2009,165000
780,905225090,15584,Pave,Reg,Lvl,Inside,OneFam,SLvl,5,5,1956,1956,Hip,CompShg,WdSdng,CBlock,TA,TA,Mn,0,825,GasA,Y,2071,0,0,2071,0,1,1,1,4,1,TA,9,1,Attchd,1,336,131,28,2009,165000
973,923203190,4500,Pave,Reg,Lvl,FRTwo,TwnhsE,OneStory,6,5,1999,1999,Hip,CompShg,VinylSd,PConc,Ex,TA,No,883,1224,GasA,Y,1224,0,0,1224,1,0,2,0,2,1,TA,5,0,Attchd,2,402,0,304,2009,165000
994,527106050,8139,Pave,Reg,Lvl,Inside,OneFam,TwoStory,6,5,1995,1996,Gable,CompShg,VinylSd,PConc,Gd,TA,No,476,680,GasA,Y,680,790,0,1470,0,0,2,1,3,1,TA,7,1,BuiltIn,2,420,192,49,2008,165000
